Sex,Age,Race,Number,Home,Zone,Ext,Obs,Shy,Calm,Frightened,Intelligent,Vigilant,Persevering,Affectionate,Friendly,Solitary,Brutal,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBird,PredMamm
0.0,1.0,7,1.0,1.0,0.0,1.0,2.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0
0.0,1.0,7,1.0,1.0,0.0,1.0,2.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0
1.0,1.0,7,1.0,1.0,0.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0
0.0,1.0,7,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,1.0,3.0,5.0,3.0,1.0,0.0,0.0
1.0,1.0,7,1.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0
1.0,2.0,7,2.0,2.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0
0.0,0.0,7,1.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0
1.0,3.0,7,5.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0
0.0,1.0,7,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,5.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0
1.0,1.0,7,1.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0
0.0,1.0,7,1.0,2.0,1.0,2.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,2.0,3.0,5.0,1.0,5.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0
1.0,1.0,7,2.0,3.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,4.0
1.0,1.0,7,4.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0
1.0,2.0,7,3.0,2.0,0.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0
0.0,1.0,7,0.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,4.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0
1.0,3.0,7,1.0,3.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,1.0,3.0,4.0,4.0,3.0,5.0,3.0,1.0,1.0
1.0,3.0,7,0.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0,3.0,2.0,4.0,1.0,3.0,1.0,0.0
1.0,1.0,7,2.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0
0.0,0.0,7,2.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,0.0
0.0,2.0,7,2.0,1.0,0.0,3.0,1.0,5.0,2.0,4.0,5.0,5.0,5.0,2.0,1.0,5.0,1.0,2.0,4.0,3.0,5.0,2.0,3.0,1.0,1.0
0.0,1.0,7,4.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0
0.0,3.0,7,4.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0
0.40906983732295704,1.6952886102777027,7,0.39671327048897465,2.5549202197537237,0.1194804726998352,1.467162863059015,1.1899414980822158,4.606942968454047,1.7904029703343844,1.737685723216552,3.6188095502187565,4.670630578954714,4.98927193617036,5.583790320341527,3.9188967179243455,5.372516093829983,2.1401266138084543,5.058171690379563,1.8262237634692755,2.5394055039069614,2.874938541384609,0.14168618740162753,1.75985535292301,1.4761651071339275,-1.2834318132930085
1.2125148129060233,1.1828179424201022,7,2.3748216163329916,0.7229216548858157,0.28084362106803895,0.29270962423458835,1.862161035162325,2.40037871929897,2.9921950743796684,1.9882629855408622,5.071248785345359,4.436833607599268,4.462834622950418,3.4830864390199476,3.807836115938424,3.9334264876581644,1.134866555386253,3.3874973102025567,2.972695709754961,2.3870394027895543,2.845803094823158,4.245666640921683,1.7707356514276287,-0.14407323719784465,1.715320831940794
0.2899296021326391,1.4035608068825185,7,2.863976183176838,1.7679071055950535,1.2089406313964597,-0.15982457875297817,1.2218695858552007,4.290722770682985,1.6173411418674972,4.5696225853577115,2.7359275318644984,4.547772995989443,3.535277975904486,1.8772907447954923,3.884631877280291,3.3867539909999973,1.5755355259522028,2.9255103364365005,3.234118108265129,2.9511343773287275,3.3641960630496217,2.352784680915952,2.0564815352358394,1.9829095877202492,0.3158445682928676
1.9941965007035485,2.0029348468412054,7,1.6944847880457568,1.0190915749485878,0.39695405741708106,0.655221620474318,2.528180809977224,4.277931101393588,3.5934369525653387,0.8500756236067699,4.724781593496578,6.574358855954293,3.1630417818052936,3.605578777508825,6.282620208817331,0.7664964106081129,2.420783607550958,1.80189512127412,0.7034776033953332,3.1328901832100007,2.2552852123060285,4.778624567734182,1.8099486196292767,0.29814328570114634,1.0317618786190499
0.062418609912804957,2.5186277276368925,7,3.2716612597518413,2.036911718890482,-0.45452199816497485,1.8921296579256603,1.272984536425895,2.4172432915827895,4.588216038362368,2.2695678377626045,3.6668245504972035,4.092397675628899,3.1746559601148387,3.6016149007487757,3.7196482097071026,1.1511478336733703,2.8715441457308435,2.1298033774509775,1.0582489345099764,2.655672171909564,3.39144452528487,3.5802030748249662,2.751082304664184,0.8802619050974247,1.0439476708685196
0.5745282099904114,0.6442139448400084,7,3.210115568495922,2.404056059119536,0.12914117067281006,0.2784862848473093,1.5739870957452262,2.0092443977341716,2.362325681524955,1.5319239836535374,6.239961750391282,5.227059388230138,4.398735804325636,5.444661053661131,2.3653939432594377,4.577369342092692,1.0945734838532755,4.121715265986724,2.4964564418412554,4.775565511374932,3.3124837644235186,3.389026303745995,1.1034661052006038,0.69855568646314,0.3450079658570444
0.2859873026992401,0.9214384841581931,7,1.6005804760976678,0.9757893873161163,1.443944114785439,1.5510394885887013,2.6438782441775857,3.4136469718903144,3.0601394011788394,1.8948264453567178,3.786978673914302,4.1117126065492196,4.043367223722852,5.384844672358693,1.2484889628864257,4.840372916384483,1.2267241768766857,0.4387162671094882,1.6564977542716122,4.295299256886924,5.191023762450805,2.1428758843665383,1.320334309694765,-1.2507465949332006,-0.3663749886974643
0.16397764905311502,2.2259735763335002,7,2.366483772963323,3.583716340810116,0.9985519274467121,0.15057423391032376,2.3447643678712775,3.6887690680127765,5.929035600514474,1.4363140533435923,3.734066350834236,3.7044992499777765,3.1662994086949268,4.034933244036319,4.266084919344176,4.883378931164552,0.707642344444195,3.085922210290125,2.4128280000931865,2.2834485049517736,3.3157354136182846,4.249699226805222,2.2091049695205576,0.4426336787266129,1.3524970266131113
0.8913585327788549,2.7214711860739116,7,3.5933356149033315,2.4465457906353896,-0.03494354031041469,2.825876110908085,2.3553217584320136,0.8409962997456122,4.9900666038519255,3.3164183136394345,3.9321327429157416,3.5810970972853284,2.3239224516797226,4.36487086764033,5.048115551639178,2.7258227001362365,4.000224385704613,-0.2624178385047089,2.7779406075596307,3.112432585579673,2.8442248261951577,3.0444446383865356,1.799571840155906,1.6655914370514977,-0.24638323080866553
0.2670300090445405,2.3954258002606235,7,0.5663761213473264,0.01133384347623223,0.6144389633346569,1.9653750007404311,3.2653558255738466,4.250012755446862,1.1954058113329684,4.480478948754675,4.899858097343557,4.643699728301954,4.0737374036051595,4.474552049706827,2.4882934733359967,0.23351074494937896,2.183801613214443,3.053180404480091,3.2405367203811535,1.2136058018870655,3.814173459968146,2.110545316440472,2.0558066604746714,1.1530679216965085,-1.2455148098755224
0.4192127690209525,0.684470012642642,7,0.9623207178800974,0.3278122833610233,1.2046313097352737,2.5047219808112096,1.6753608433031955,2.382981907515845,2.9441940674471554,0.21801829426317854,3.6511105114569644,2.696012823295244,3.4240688328956543,4.017149952416785,4.449647359351291,0.11666325395241373,1.0655871217752364,4.261984469830066,3.9738758414026014,1.5227257722831182,2.643694431259676,2.3168449323860405,2.0329428187598917,1.1508449894637085,-0.46948853192164863
0.9639600090766701,1.0261106897683725,7,1.2650643212053985,0.5494516526984778,1.6267871817531128,1.0705206167532904,1.5516737852772011,2.5520025867831126,2.1848969006929675,3.011144448189697,4.334402172623828,3.2928665500807677,3.6068359928783584,4.01163804088322,3.179119899448274,6.741392923429289,2.6971013408543483,4.494453637396642,3.1197844990573187,1.44593628475977,4.259284005082035,2.8551317922518917,0.9371502114045203,0.010470437549279288,-0.781814441715458
0.730360559184221,2.476941858885987,7,2.615145747268789,3.5276565134035835,2.294173089349365,2.67299383530315,1.2772603210128393,1.7192988350012226,3.0373205255015603,3.4144674854304915,4.483401642075487,3.9036338621751514,3.276432853008824,5.38172117012606,2.956245797783157,1.0170667434551528,1.6435287416110398,2.4623131507662452,4.677975577377767,1.3423762635517098,3.9237331680614083,5.007819670658174,1.4707528730296517,1.7725253354550947,-1.6161344848593633
-0.725277027877785,1.8287905957644033,7,1.056380478203594,0.6837406519673404,0.22747250929085072,0.2615751014018943,1.600799653412618,5.346556095126532,2.9715965731287795,5.24387515640783,4.662586454574022,4.934671839665231,2.978457036666395,3.6008595077734746,5.1872458056359285,1.904106077843983,2.289181909392709,1.993273635194626,4.151559780850599,1.635269018584808,2.832730048085268,3.5115146110177493,2.670432693319303,-0.3459566349981606,0.5246692559343195
0.46429495043667046,1.7672801630289934,7,2.953356915105358,3.414156339284517,0.8605488168978697,1.789258003152138,2.3604342881301617,4.394433890288891,4.115031813550874,2.6342545701442686,4.845324439802718,5.122762357979674,2.5594970659565544,3.943941805794094,4.473298736858327,5.073680134727782,1.2024331239295312,1.1472980190781277,4.191576746017718,1.8447044707275282,1.8942682202804793,4.084221815723467,2.0331040485483824,0.3224415359785405,1.5651667370503168
0.8155694468956927,0.9961632445953612,7,0.7820978620979828,0.8929225591627954,0.9726485518462713,1.8000687963065096,2.1239369740516074,0.2809167364741092,3.3658145027217863,3.6245399139551955,5.4643859131035,3.9594490450498685,3.4123656431750136,5.383289889954481,4.496570775751717,2.2082996318094397,1.1853701773284593,4.696032698171355,2.7271477654385765,3.656824387254037,4.300529249751687,3.343337033588697,2.990600281602591,0.04547712984893576,0.04079394561513516
0.4189908658783623,1.351202211158156,7,1.5326314493249642,1.945038596136527,-0.5900049705256969,0.7712974806079758,2.0756571684573926,1.271935213695167,2.2422917649757634,2.8271967858210094,4.58540302485801,3.8619409635843365,3.779551317845949,3.8284181662661485,4.057283118105548,3.906218338294665,2.0817582025442287,4.424365342884137,2.7260111966559744,2.349395060474582,5.15832192238296,2.6201093729969682,2.823121788238667,1.0632299370102176,-0.256982430164284
-0.3897387232550106,0.3888759166479887,7,1.2446178526709164,1.3710047384580906,1.737502393583078,0.9559770814809023,3.0823171518816377,5.225072250684619,3.834585749511256,2.01203081181657,4.186833101722335,1.8498143601105932,3.255190662957828,3.464676842080976,2.748411893110745,4.050199760255357,0.07987576625714365,2.526636016005118,2.925683488248344,-0.2509025332622108,3.1763018174575066,3.071550880373481,1.8243596643147042,1.356368967435321,0.024913749970714383
0.4271109815153669,0.7107233452437811,7,2.007166410793261,1.7689662482640796,1.6358272890608316,2.8191730157702293,2.193848671768115,1.7417330962924762,4.453490105645919,5.024090684017005,4.37267587073674,4.722117353908207,4.541294225264575,4.081008136362448,0.7054274666425173,3.227572871260607,1.8796535770498741,1.7731785508320006,3.51434078808637,2.6790950181037694,5.149358889045536,3.4737370076786585,0.20594394405420902,1.7049642672227374,0.512108945263862
0.7380629849846039,0.3001786153186006,7,0.011951418393742363,2.7817618834962783,1.2454490488918566,0.9672138339328005,2.495844465574442,5.599106346498332,2.999074156283279,1.8572091339013563,3.011175794298874,4.412670775210526,4.680321321730388,3.1968412689061374,3.1883743394596027,3.2646542232823865,0.6929302360594591,3.70866659011371,2.5758005396414334,2.138025408234845,2.3092325109122136,1.350526403111762,2.182977568314318,0.4684289610845656,-1.0210101518921841
-0.18680563233206138,2.0547752894957565,7,1.4253575802093896,4.259667945453778,0.24450965319218482,1.773107433904736,2.255928022173104,1.0635083070085198,3.316293567809844,3.2093441713997053,2.814942890510408,3.970012316729697,1.9952521987038756,3.608489199184245,3.8560681880061294,4.5921670001895825,2.95900671344026,2.028436245942562,-0.26243953903802897,0.23988123516672388,3.6483037375106147,0.5532217061338427,2.495774037482533,0.5776899812453378,0.8275012696952112
1.307409201440456,2.3348329389571916,7,3.4178922151598945,2.9718357845829324,-0.2353338053612124,0.9117349307746039,2.449973080019991,1.2848025175793865,2.5135722023057303,0.875862502006973,2.4982808813836748,4.387904963918428,4.427251465880682,5.305299763086106,3.0484381646808205,4.914347787662734,2.325309744262391,1.9333665902419113,2.433007906980573,3.235460983818438,5.694375473609654,1.6765902549923382,1.4715238258514565,1.2365564253669634,-1.7257351484268548
1.450008648822335,1.6803779610471543,7,1.503882827318849,2.4519804662816234,0.2612802585500515,1.3117876980164802,0.40132854590153655,0.8645652376959465,4.582528900138037,-0.08161096584491956,3.7863218380020305,4.840778850602622,3.5225694931244216,5.7664363593022445,0.4274480988787248,2.1651915259342527,1.0641326545316863,3.260039160689076,1.2725036813365143,2.1294114247525235,4.010970363435735,0.7468028810537559,1.2464773860477898,0.0159196214051896,0.2909204680244902
-0.2681566189342114,0.6821408822943229,7,1.2909749052483146,1.939442897208927,1.7300007624951115,0.699656095096013,1.4719642434228972,0.8107465810545031,3.249809523711136,4.434361667731361,2.926145219841011,2.657916799792376,4.457354906630691,6.132391359077681,3.4756567140015866,1.9537800853233362,0.08880498092246869,2.8968365209320517,2.6959412322694347,2.647280305626707,3.9034741673272175,5.568387644655866,1.727193740424868,-0.5144456656472389,-0.39676697870241995
-0.21137502380423456,1.21594277588487,7,0.8995155004716909,0.9548438062208326,1.822975608983519,2.3484356953131584,1.9118240153882076,1.2900781080857617,6.885419568096998,1.363654072410096,3.7142576872487596,3.835443722861493,3.8246658003996465,2.5462303452544335,4.5723989995178265,3.26932149654399,2.1732864829448,1.2777495271931913,2.664842721159636,2.200008518133761,3.933900990906451,3.970130280849199,3.100879539568006,-0.17563250898057609,1.2096635123773876
0.719616049762503,1.119998261316633,7,0.2055143153122032,1.3717724266773204,0.5050046116175916,0.8222333850967852,1.3884935696897989,1.4024347779454092,2.7207559933740084,2.3410218428613727,3.353913505060738,3.8397874740180225,2.6843048102806026,3.2396341645942974,1.7424893822030398,1.0071038545343558,0.8776668582065367,-0.07332534301371663,2.312835996339764,3.898563119606788,4.153064739948734,1.7585895363516761,1.8686388381655346,0.6921779345664912,1.7776012568225206
0.3054428723343254,-0.07332393356160893,7,-0.16447138889123503,2.7866659358840193,0.19481641110953662,0.31494484865701455,4.126399676896066,4.424809406088847,1.0531882674752269,2.4710167117632733,4.200660822858776,4.232515908208268,2.965555398968281,4.5024117861121615,3.4666267363564662,5.103730599336529,2.4677719379044096,4.813288128880602,1.7714075918568704,3.4675853172999016,1.81300740258946,2.7982283157179855,0.8619250994192014,0.8332650083356699,0.6540596004735446
-0.02505079074374439,1.0253021846265575,7,2.854217369329911,1.3088122892263507,-0.7313828203284043,1.6293828664122694,1.0579134910987984,1.829707300295006,4.435985597741384,1.5275953949025458,4.930312089943502,4.273019759559564,3.3123119511478674,2.4741730377315423,6.354291162646463,4.309813507536731,1.4048577942099671,4.2455401964998964,2.635315796724708,-0.44229499862997157,3.56219738326711,4.916295068659984,2.8665547955248316,1.4720862375485169,2.3015283261768666
-0.48151783159028094,1.6971562324603275,7,2.9844253005933004,0.7555287121636437,1.521150904595171,1.708077701450344,1.8327925280199193,0.899782962036227,2.8074582192111834,2.322183361438342,4.461610823554386,4.037863120430614,2.337229101509662,3.859715432373279,0.6788705089669831,0.9657074098628113,1.9045862665701938,2.8879615369706695,2.500250395142504,4.3696255699557955,1.9873514447437721,4.90086055891628,1.4611133623993915,0.6552537569895869,-0.2672436560886624
-0.09599633234469884,2.493307867856327,7,0.9910716822589739,1.4398586979344157,0.5024179022176335,0.08120691355435006,1.5531276574555715,4.591281223904773,3.6456723199676673,1.290642640970886,4.190830143671618,4.783623133354734,4.905973719928472,4.56907905642218,3.342846021872308,4.542428195546527,2.5237611702017047,5.371985560217718,6.098195792995531,2.358916284687543,3.2011020787245044,1.4703746828016868,1.3191240485272533,0.12146868291436447,0.11816407998293588
1.2186298022328166,2.6659398356242017,7,2.0756334007496418,-0.535990604823751,0.3471826003746343,2.7126560347713546,2.6535391623555586,3.6430986473676636,1.0854077588413924,3.150300883577401,3.157984933373942,4.0168609815461895,3.8074604964148744,4.088493641799433,4.265419484642533,2.801212586936091,2.207199513459231,2.864744789023656,1.4887370374561713,1.7286024470464483,4.72072911390037,2.5445850778523695,2.1956625960221237,-0.999361457576692,-0.4928799874402612
0.8574647909289637,0.9134310347709245,7,3.693193214150787,1.789572521441461,0.6348187806536703,2.3294659075456545,1.4409576085615914,2.153395414713157,4.187867266237715,2.509956760826782,2.990962513312418,3.9534861867241022,5.689568839593662,6.044830833576512,4.216013139790382,2.5848961394757834,2.2172251486109493,3.3128519054785244,2.2024349612825644,2.351115879804948,2.1474972931227976,3.4520744852269822,2.1433287980223925,-0.174601263690295,0.26242022727568975
-0.014300546708660655,3.742668999356804,7,1.0978639375608834,1.4986152632469507,1.1551352732137343,0.991065860373652,1.7829315067181186,2.746061583824015,4.208451607367852,1.5857871611438328,4.039192987072492,4.837162139381288,3.1697374557926707,3.4930455956658526,5.271005038651461,2.870373263766902,0.8623362758186184,-0.07202842138971244,2.3627737286487296,2.546103680104534,3.355346145792224,4.013759454435666,2.947833291552492,0.8052074221137666,0.061279537690449026
0.9421049707161862,2.606685579430074,7,3.792296178807314,1.7390234862853582,0.4721013964303018,0.6361594969157996,2.243542762111046,-0.8609642216576612,2.560844424814935,1.9784806816329126,4.848561228612824,3.630973454203435,3.867615229314195,2.7032875068507405,5.749694945049388,2.0254264705940717,1.7991960471662285,4.149042979576456,4.030718175213199,1.4903258393004586,3.1351117114918807,1.580504466855637,1.2578130746066694,0.5276604310909481,-1.5793590684324756
-0.3916975135065507,2.949570014484504,7,0.7507499913064011,3.469353623867738,0.5259915265259586,-0.9248419381229576,1.6578542492673844,3.409107750453802,3.2120614852865477,2.3690648748896623,4.138038517548999,3.608035100782803,2.9147849574452067,4.874850487918058,4.18577567796566,4.364436777783095,0.5788048165835469,2.3752551460212197,2.927294058663501,2.862134933111766,5.1955909599518995,2.641180913508029,3.053647072982854,-0.1537943906144283,0.5731223148622723
0.3239887865500688,-0.15484537706417245,7,2.960400654050718,0.898769487846268,1.3812674817306747,0.46032750015980195,0.0035768422441848635,3.716612255038708,3.7159409108496524,2.0094268824298913,3.788465412670901,3.8048023287322197,2.502667996694758,4.00551786539242,1.9404317866016942,2.741395323125148,1.8232117742113143,1.2570050420544119,1.9714962474025772,2.993035503176173,2.817687400473877,2.7772190663376306,2.625950594414625,1.38333909067088,1.0668484320763165
0.10272126408437826,1.7984831677345365,7,2.14147311755662,1.2119909553616566,-0.2498485933606709,3.516639834381686,1.734260620820296,3.0658515192880618,3.950474803753981,4.105449901380057,3.3602964812005935,4.673907900861189,5.299519926673594,4.440000215197003,3.586131338248765,0.36455097552209503,1.0599420201551588,3.6849261395835917,4.725444534252857,-0.27383311959203205,3.202055630917652,3.9853582639630334,2.6334609975081067,0.6495262292497666,1.0019110256528458
1.0179787818927428,-0.14818529766490607,7,0.8673051930355592,2.5415945340584383,1.2844178976722227,2.1722154026188756,2.4083585777593592,0.7968741869160019,-0.13320860333025086,1.9652507386695732,4.032169681571176,4.220433421607973,2.09901776852335,4.2625231062113675,3.03895762234556,2.803316200104602,0.7403055044141992,3.363309975479117,3.2279886956537203,2.876684323738114,1.6832024856375478,2.8724813525464863,1.4924846971994516,2.290008972887003,-0.43118503240291695
0.16338485827035942,1.649404360270007,7,0.7408763443809607,1.5114911050613915,0.869573751987955,0.7090907177008672,2.4758727676044674,3.0040688780452025,1.3204961507273,3.6717861442127404,2.988029008401643,4.1423369122774885,2.336239989560117,3.3321678455412265,2.741725334948131,2.690898581366929,0.8862444300165938,1.272336386223341,3.672191005794588,2.5573244673706896,3.1017648683150005,3.6234947153872654,2.1673060149870285,0.8029902933372131,-0.9223387726475665
0.2574312868389792,0.5654570155360403,7,-2.0309219825052196,2.210917593836113,-0.2852115575987415,1.9760040873263,3.2959102099957662,3.167471095246392,3.9305523981772876,2.3777019434894067,3.266086271988839,2.0563980570115405,2.8943319858775194,0.8575808040503059,3.0674458957645476,0.9960571361748831,3.7425009398299123,4.762233910187606,2.7348584922238723,2.1335054144316894,2.888133514250948,2.821764353167675,1.6653670269652594,1.051886007491768,1.6179757632294645
0.5016173842413071,0.6483686490383602,7,3.6969932439089597,4.856674008751142,1.5712876971376986,-0.7220987793139086,1.3563749666176115,3.0671782139699824,2.89136870014136,-0.5252890735917699,4.906016884647948,2.59593682046422,4.0557670805121715,4.597021713235144,5.326696500318304,0.8178966162217547,2.628362929186938,1.1660429413758469,4.485386308381672,0.9540893387534375,2.1830380953708524,3.6135823814556254,1.0040486163711624,0.7406950026126982,-0.7470721214380387
0.5134941512524607,0.3197692703943569,7,0.8285062072378381,2.102706076627761,0.5760086898190564,0.4975971225215994,2.247925676658401,3.887835598972578,5.3410107286422335,2.6424683029123237,2.7973503193980336,3.824173867137811,2.798353916196825,3.2560453842917423,1.4983969568912006,1.8984895800458892,1.7258433329287843,3.6486512150519372,5.073063550111519,1.4412499872392848,3.3982863777449346,3.156286957905648,2.3406074335923677,0.7709179716945681,0.053312202657009644
1.0,3.0,8,2.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,4.0,3.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0
0.0,2.0,8,1.0,1.0,0.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,1.0,0.0,0.0
0.0,2.0,8,1.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,0.0,0.0
0.0,1.0,8,1.0,2.0,0.0,2.0,1.0,4.0,5.0,5.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0
1.0,0.0,8,1.0,1.0,2.0,0.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0
1.0,1.0,8,2.0,2.0,1.0,0.0,2.0,1.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,2.0,2.0,5.0,1.0,2.0,4.0,1.0,3.0,0.0,0.0
1.0,1.0,8,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,5.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0
0.0,1.0,8,0.0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0
0.0,1.0,8,4.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0
1.0,1.0,8,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0
0.0,1.0,8,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0
1.0,1.0,8,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,0.0,1.0
0.0,2.0,8,1.0,3.0,1.0,0.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
1.0,2.0,8,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,4.0,2.0,5.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,2.0,4.0,2.0,0.0,0.0
0.0,3.0,8,2.0,3.0,1.0,0.0,2.0,1.0,5.0,2.0,3.0,2.0,4.0,5.0,5.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,3.0,0.0,0.0
0.0,1.0,8,2.0,1.0,0.0,1.0,3.0,5.0,5.0,2.0,4.0,5.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,0.0,0.0
1.0,0.0,8,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0
0.0,1.0,8,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,3.0,1.0
0.0,1.0,8,3.0,1.0,0.0,0.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,0.0
1.0,2.0,8,2.0,3.0,1.0,0.0,3.0,2.0,5.0,1.0,5.0,4.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0
1.0,0.0,8,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0
1.0,1.0,8,1.0,1.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,5.0,2.0,3.0,0.0,0.0
1.0,0.0,8,1.0,3.0,0.0,1.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0
0.0,0.0,8,1.0,3.0,1.0,0.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0
